,XXBTZCAD,XXMRZUSD,XETHZUSD,XXMRZEUR,XXMRXXBT,XMLNXETH,XETHZJPY,XZECZEUR,GNOXBT,XXRPZUSD,XLTCZUSD,XREPXETH,XXBTZGBP,XETHXXBT,EOSXBT,XZECZUSD,XETHZCAD,XETCXXBT,XETHZGBP,BCHEUR,XXDGXXBT,XXBTZEUR,XLTCZEUR,XETCXETH,XLTCXXBT,XXBTZJPY,GNOETH,XETHZEUR,DASHXBT,XXLMXXBT,XETCZEUR,XMLNXXBT,BCHUSD,XICNXETH,XXRPXXBT,XREPXXBT,XXRPZEUR,EOSETH,DASHEUR,XICNXXBT,XETCZUSD,XREPZEUR,XZECXXBT,DASHUSD,XXBTZUSD,BCHXBT,USDTZUSD
1515538435.46,17700.00000,425.00000000,1279.00000,354.50000000,0.02919400,0.18876000,165000.00000,547.61000,0.02624000,2.02266000,246.72000,0.069000,9686.90000,0.088100,0.00065470,655.77000,1579.87000,0.00255200,666.08000,1995.000000,0.000000910,12125.90000,205.50000,0.02880400,0.01693700,1844420.000,0.30000000,1074.00000,0.07534000,0.000039130,31.00000000,0.01674600,2383.600000,0.004198,0.000138100,0.006481,1.70000000,0.00748700,916.002000,0.000371,37.25400000,78.88000,0.045000,1089.999000,14502.10000,0.16409000,1.00600000
1515538567.68,17700.00000,425.00000000,1279.00000,354.50000000,0.02919400,0.18876000,165000.00000,547.61000,0.02624000,2.02266000,246.72000,0.069000,9686.90000,0.088100,0.00065470,655.77000,1579.87000,0.00255200,666.08000,1995.000000,0.000000910,12125.90000,205.50000,0.02880400,0.01693700,1844420.000,0.30000000,1074.00000,0.07534000,0.000039130,31.00000000,0.01674600,2383.600000,0.004198,0.000138100,0.006481,1.70000000,0.00748700,916.002000,0.000371,37.25400000,78.88000,0.045000,1089.999000,14502.10000,0.16409000,1.00600000
1515538610.57,17700.00000,425.00000000,1275.38000,354.78000000,0.02919400,0.18876000,165000.00000,547.00000,0.02538000,2.01100000,245.21000,0.073270,9686.90000,0.088110,0.00065490,655.69000,1574.95000,0.00256700,666.08000,1994.400000,0.000000930,12124.70000,205.55000,0.02875000,0.01707400,1844420.000,0.30000000,1069.99000,0.07541000,0.000039220,30.99800000,0.01674600,2358.100000,0.004204,0.000138120,0.006499,1.69701000,0.00748700,915.000000,0.000372,36.99400000,78.00300,0.044990,1090.263000,14481.30000,0.16481000,1.00600000
1515538696.26,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538710.13,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538743.8,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538828.11,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538842.96,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538903.65,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515538921.39,17700.00000,424.98000000,1275.00000,354.78000000,0.02919500,0.18876000,165000.00000,550.66000,0.02538000,2.01000000,245.22000,0.073270,9686.90000,0.088000,0.00065490,655.53000,1574.95000,0.00255200,666.08000,1994.300000,0.000000910,12121.00000,205.55000,0.02875000,0.01695500,1844420.000,0.30000000,1067.70000,0.07543000,0.000039200,30.70500000,0.01674600,2358.100000,0.004204,0.000137040,0.006499,1.69500000,0.00730300,917.593000,0.000372,36.75800000,78.80000,0.044990,1092.597000,14489.90000,0.16276000,1.00980000
1515539067.11,17700.00000,419.92000000,1272.00000,351.00000000,0.02887700,0.18876000,165000.00000,546.78000,0.02538000,2.00300000,245.72000,0.072110,9686.90000,0.087890,0.00065970,650.50000,1574.95000,0.00255000,666.08000,1989.900000,0.000000900,12140.60000,205.20000,0.02905300,0.01693700,1995979.000,0.30000000,1064.57000,0.07540000,0.000039100,31.49600000,0.01637400,2345.000000,0.004250,0.000137500,0.006328,1.68201000,0.00748300,921.000000,0.000355,36.99000000,78.00000,0.044970,1093.372000,14498.50000,0.16200000,1.00450000
1515539082.49,17700.00000,419.92000000,1272.00000,351.00000000,0.02887700,0.18876000,165000.00000,546.78000,0.02538000,2.00300000,245.72000,0.072110,9686.90000,0.087890,0.00065970,650.50000,1574.95000,0.00255000,666.08000,1989.900000,0.000000900,12140.60000,205.20000,0.02905300,0.01693700,1995979.000,0.30000000,1064.57000,0.07540000,0.000039100,31.49600000,0.01637400,2345.000000,0.004250,0.000137500,0.006328,1.68201000,0.00748300,921.000000,0.000355,36.99000000,78.00000,0.044970,1093.372000,14498.50000,0.16200000,1.00450000
1515539114.23,17700.00000,416.43000000,1272.81000,350.00000000,0.02887700,0.18870000,165000.00000,544.75400,0.02538000,2.00100000,243.00000,0.072110,9686.90000,0.087990,0.00065480,650.50000,1574.95000,0.00257900,666.08000,1970.100000,0.000000900,12125.60000,205.17000,0.02905300,0.01693800,1995979.000,0.30000000,1064.51000,0.07524000,0.000039000,31.45000000,0.01637400,2357.700000,0.004249,0.000137500,0.006328,1.68201000,0.00731000,921.707000,0.000369,37.00000000,78.00000,0.044790,1093.372000,14484.80000,0.16362000,1.00450000
1515539118.32,17700.00000,416.43000000,1272.81000,350.00000000,0.02887700,0.18870000,165000.00000,544.75400,0.02538000,2.00100000,243.00000,0.072110,9686.90000,0.087990,0.00065480,650.50000,1574.95000,0.00257900,666.08000,1970.100000,0.000000900,12125.60000,205.17000,0.02905300,0.01693800,1995979.000,0.30000000,1064.51000,0.07524000,0.000039000,31.45000000,0.01637400,2357.700000,0.004249,0.000137500,0.006328,1.68201000,0.00731000,921.707000,0.000369,37.00000000,78.00000,0.044790,1093.372000,14484.80000,0.16362000,1.00450000
1515539217.21,17700.00000,416.43000000,1272.81000,350.00000000,0.02887700,0.18870000,165000.00000,544.75400,0.02538000,2.00100000,243.00000,0.072110,9686.90000,0.087990,0.00065480,650.50000,1574.95000,0.00257900,666.08000,1970.100000,0.000000900,12125.60000,205.17000,0.02905300,0.01693800,1995979.000,0.30000000,1064.51000,0.07524000,0.000039000,31.45000000,0.01637400,2357.700000,0.004249,0.000137500,0.006328,1.68201000,0.00731000,921.707000,0.000369,37.00000000,78.00000,0.044790,1093.372000,14484.80000,0.16362000,1.00450000
1515539259.29,17700.00000,419.92000000,1273.70000,351.16000000,0.02918200,0.18870000,165000.00000,544.75400,0.02630000,2.00000000,245.50000,0.072110,9686.90000,0.088370,0.00065580,650.24000,1574.95000,0.00255400,666.08000,1989.900000,0.000000900,12113.40000,205.50000,0.02908100,0.01694900,1821286.000,0.30000000,1068.73000,0.07540000,0.000039020,30.99900000,0.01637400,2378.700000,0.004250,0.000137500,0.006415,1.68000000,0.00731500,911.230000,0.000371,36.94100000,78.00000,0.045010,1089.428000,14453.60000,0.16370000,1.00390000
1515539289.03,17700.00000,419.92000000,1273.70000,351.16000000,0.02918200,0.18870000,165000.00000,544.75400,0.02630000,2.00000000,245.50000,0.072110,9686.90000,0.088370,0.00065580,650.24000,1574.95000,0.00255400,666.08000,1989.900000,0.000000900,12113.40000,205.50000,0.02908100,0.01694900,1821286.000,0.30000000,1068.73000,0.07540000,0.000039020,30.99900000,0.01637400,2378.700000,0.004250,0.000137500,0.006415,1.68000000,0.00731500,911.230000,0.000371,36.94100000,78.00000,0.045010,1089.428000,14453.60000,0.16370000,1.00390000
1515539292.97,17700.00000,419.92000000,1273.70000,351.16000000,0.02918200,0.18870000,165000.00000,544.75400,0.02630000,2.00000000,245.50000,0.072110,9686.90000,0.088370,0.00065580,650.24000,1574.95000,0.00255400,666.08000,1989.900000,0.000000900,12113.40000,205.50000,0.02908100,0.01694900,1821286.000,0.30000000,1068.73000,0.07540000,0.000039020,30.99900000,0.01637400,2378.700000,0.004250,0.000137500,0.006415,1.68000000,0.00731500,911.230000,0.000371,36.94100000,78.00000,0.045010,1089.428000,14453.60000,0.16370000,1.00390000
1515539828.82,17700.40000,416.14000000,1284.00000,350.04000000,0.02910000,0.18737000,162847.00000,545.14700,0.02557000,1.95000000,243.20000,0.072090,9686.90000,0.089900,0.00065050,649.92000,1600.00000,0.00260700,666.08000,1970.100000,0.000000880,12031.30000,205.50000,0.02879400,0.01700000,1821286.000,0.28520000,1079.00000,0.07576000,0.000039350,31.10000000,0.01673700,2340.000000,0.004132,0.000137490,0.006486,1.63000000,0.00737700,913.645000,0.000364,37.08800000,79.46100,0.045310,1086.917000,14333.50000,0.16207000,1.00390000
1515540099.26,17700.50000,416.99000000,1284.00000,350.00000000,0.02900000,0.18737000,165986.00000,545.14700,0.02557000,1.93000000,245.20000,0.072160,9686.90000,0.090530,0.00065880,651.66000,1530.10000,0.00261000,666.08000,1983.300000,0.000000870,12028.90000,204.00000,0.02879700,0.01696000,1821286.000,0.28520000,1078.07000,0.07556000,0.000039290,31.48400000,0.01675000,2340.200000,0.004130,0.000135860,0.006554,1.62010000,0.00737400,911.062000,0.000362,36.98900000,79.44900,0.045360,1087.229000,14302.10000,0.16230000,1.00500000
1515540810.68,17650.00000,410.01000000,1276.47000,349.16000000,0.02895000,0.18737000,161092.00000,543.08200,0.02600000,1.90000000,241.50000,0.073570,9686.90000,0.089360,0.00065710,642.42000,1535.00000,0.00271100,666.08000,1982.000000,0.000000850,12010.40000,204.20000,0.02985500,0.01708300,1809718.000,0.29660000,1079.00000,0.07763000,0.000039200,32.35000000,0.01675500,2340.300000,0.003918,0.000134460,0.006547,1.65024000,0.00711800,912.688000,0.000362,38.00000000,78.00000,0.045160,1091.024000,14252.90000,0.16394000,1.00500000
1515540901.97,17650.00000,426.00000000,1270.00000,348.50000000,0.02895000,0.18737000,161092.00000,543.31000,0.02600000,1.94805000,241.24000,0.073570,9686.90000,0.089610,0.00065200,642.42000,1535.00000,0.00284100,666.08000,1982.000000,0.000000850,12015.00000,205.60000,0.03200000,0.01708100,1809718.000,0.29660000,1075.16000,0.07594000,0.000039180,32.50000000,0.01675500,2347.000000,0.003911,0.000136110,0.006658,1.65356000,0.00712000,907.686000,0.000357,38.50000000,78.00000,0.045160,1091.024000,14254.60000,0.16394000,1.00500000
1515541022.28,17650.00000,409.62000000,1279.00000,344.00000000,0.02895100,0.18737000,162577.00000,548.47100,0.02600000,1.95940000,243.88000,0.073570,9686.90000,0.089890,0.00065920,642.42000,1535.00000,0.00271100,666.08000,1982.000000,0.000000840,12010.00000,205.55000,0.03200000,0.01708100,1809718.000,0.28540000,1075.99000,0.07594000,0.000039130,32.45000000,0.01675500,2347.100000,0.003900,0.000137025,0.006658,1.65000000,0.00712000,907.687000,0.000359,38.50000000,78.00000,0.045160,1091.024000,14252.50000,0.16444000,1.00500000
1515541184.28,17650.00000,414.64000000,1275.00000,345.01000000,0.02895000,0.18737000,162577.00000,545.00000,0.02657000,1.95997000,243.34000,0.073570,9686.90000,0.089800,0.00065210,642.42000,1535.00000,0.00270000,666.08000,1970.900000,0.000000870,12013.40000,205.37000,0.03196000,0.01703000,1809718.000,0.29600000,1076.22000,0.07594000,0.000039000,32.45000000,0.01675600,2347.100000,0.004030,0.000137320,0.006328,1.66996000,0.00712000,907.687000,0.000362,38.47200000,78.00000,0.045260,1091.024000,14252.80000,0.16400000,1.00600000
1515541188.16,17650.00000,414.64000000,1275.00000,345.01000000,0.02895000,0.18737000,162577.00000,545.00000,0.02657000,1.95997000,243.34000,0.073570,9686.90000,0.089800,0.00065210,642.42000,1535.00000,0.00270000,666.08000,1970.900000,0.000000870,12013.40000,205.37000,0.03196000,0.01703000,1809718.000,0.29600000,1076.22000,0.07594000,0.000039000,32.45000000,0.01675600,2347.100000,0.004030,0.000137320,0.006328,1.66996000,0.00712000,907.687000,0.000362,38.47200000,78.00000,0.045260,1091.024000,14252.80000,0.16400000,1.00600000
1515541223.98,17650.00000,414.60000000,1273.04000,343.26000000,0.02895000,0.18737000,163157.00000,545.00000,0.02658000,2.00000000,241.28000,0.073570,9686.90000,0.090000,0.00065210,648.99000,1535.00000,0.00266200,666.08000,1989.000000,0.000000860,12010.00000,205.55000,0.03197700,0.01709800,1809718.000,0.29580000,1076.02000,0.07565000,0.000039140,32.47600000,0.01675600,2347.900000,0.004030,0.000139940,0.006501,1.75000000,0.00712000,907.000000,0.000355,38.49800000,78.00000,0.045270,1074.210000,14254.60000,0.16427000,1.00610000
1515541350.72,17650.00000,414.60000000,1273.04000,343.26000000,0.02895000,0.18737000,163157.00000,545.00000,0.02658000,2.00000000,241.28000,0.073570,9686.90000,0.090000,0.00065210,648.99000,1535.00000,0.00266200,666.08000,1989.000000,0.000000860,12010.00000,205.55000,0.03197700,0.01709800,1809718.000,0.29580000,1076.02000,0.07565000,0.000039140,32.47600000,0.01675600,2347.900000,0.004030,0.000139940,0.006501,1.75000000,0.00712000,907.000000,0.000355,38.49800000,78.00000,0.045270,1074.210000,14254.60000,0.16427000,1.00610000
1515541365.5,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541370.86,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541385.69,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541389.53,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541393.42,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541397.38,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541409.78,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541413.68,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541417.74,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541421.59,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541426.02,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
1515541429.97,17650.00000,412.50000000,1273.89000,348.39000000,0.02895000,0.18737000,162429.00000,552.73700,0.02663000,2.05000000,243.82000,0.072000,9686.90000,0.088950,0.00065200,659.32000,1535.00000,0.00266100,666.08000,1970.600000,0.000000880,12057.00000,209.98000,0.02981400,0.01708100,1809718.000,0.29580000,1074.59000,0.07566000,0.000039180,32.10000000,0.01675700,2357.000000,0.004030,0.000140000,0.006501,1.73821000,0.00720200,915.311000,0.000355,37.99800000,78.00000,0.045270,1085.902000,14489.70000,0.16426000,1.00610000
